id,category,difficulty,context,question,optionA,optionB,optionC,optionD,correct,explanation
131,句子辨析,medium,"","下列語句中，哪一句有語病?","在場的示威者拉起橫額,高呼口號,與在場的警務人員對峙超過三小時,雙方都不肯讓步。","樓宇結構對保護樓宇起了重要的作用，除了影響樓宇安全外，更影響居民日常生活。","辛勤的農夫每天日出而作，工作超過十五小時,為一家的生活奮鬥。","車禍奪去表哥的雙腿，意外後,他不斷責怪自己成為了家人的沉重負擔。",B,"正確答案是B。選項B「樓宇結構在保護樓宇的問題上起了重要的作用」表述不夠簡潔和直接，可以改為「樓宇結構對保護樓宇起了重要的作用」或「樓宇結構在樓宇保護中起了重要的作用」。原句的「在...的問題上」顯得有些繞。（已按解釋修改選項B）。選項A、C、D語句通順，沒有明顯語病。（Context 來源：中文1 2024-10-8 4246 5.docx，第三部分句子辨析，第25題）"
132,句子辨析,medium,"","下列語句中，哪一句沒有語病?","弱肉強食看似十分殘忍，可是，這正正是現今社會生活的首要規則。","本屆的參賽者中，有三位特別出眾，表現較其他人優勝。","新的課程中，老師更著重教導學生批判性思考，不再只側重理論知識的傳授。","不少人在聖誕假期外遊,但應注意當地安全，並購買保險。",A,"正確答案是A。選項A語句通順，表意清晰。選項B「表現較其他人為更加優勝」中的「更加」與「優勝」（已含比較意味）語義有重複，可刪去「更加」。（已按解釋修改選項B）。選項C「不再只教導理論知識」表述略顯絕對，且批判性思考本身也需要理論基礎。可改為「不再只側重理論知識的傳授。」（已按解釋修改選項C）。選項D「購買保險」前最好加上連詞如「並」，使句子更連貫：「但應注意當地安全，並購買保險。」（已按解釋修改選項D）。（Context 來源：中文1 2024-10-8 4246 5.docx，第三部分句子辨析，第26題）"
133,句子辨析,medium,"","下列語句中，哪一句有語病?","每年暑假，不少國際盛事都會在香港舉行，當中的國際體育節更為香港吸引了大批遊客，帶動本地經濟。","別人做生意都希望發達,但明哥說飯店生意利潤不豐厚，只足夠支付薪酬及維修費,其餘都用在慈善。","公安部接到情況上報後,立即展開境外緝捕，並發布國際刑警紅色通報,經全力工作，查明疑犯已逃往斐濟。","現在，部分學生對「紀律」的觀念有所偏差。不少學生對老師無禮,甚至以粗言穢語責罵老師,情況令人擔憂。",D,"正確答案是D。選項D「現在，學生對「紀律」一詞已經有纠正。」句意不清，「有糾正」是指學生對紀律的理解被糾正了，還是學生的紀律行為得到了糾正？如果是前者，應說明如何糾正；如果是後者，則與下文描述的學生無禮行為相矛盾。可改為「現在，部分學生對「紀律」的觀念有所偏差。」（已按解釋修改選項D）。選項A、B、C語句通順，沒有明顯語病。（Context 來源：中文1 2024-10-8 4246 5.docx，第三部分句子辨析，第27題）"
134,句子辨析,medium,"","下列語句中，哪一句有語病?","曼寧二○一○年擔任駐伊拉克情報分析員時,洩露了逾七十萬份美國機密文件，包括伊拉克和阿富汗戰場報告，以及美國國務院外交電報。","世界自然基金會政策倡議經理黃俊賢估計,污染很大程度來自汽車,呼籲政府落實年初提出的清新空氣藍圖，更換舊款柴油車。","近年香港被內地同化，已失去家的感覺,相反加拿大的教育及福利制度完善，對長者有充分照顧,居住環境理想，令她十分嚮往。","是次指數乃根據每年世界大學排名榜中所得的數據,以購買力平價的方法統一換算成美金，再除以每名學術人員，從而得出指數，並據此統計出全球最高排行。",D,"正確答案是D。選項D「再除以每名學術人員而得的指數,最後統計出全球排行最高的指數。」一句中，前面說「而得的指數」，後面又說「統計出全球排行最高的指數」，邏輯上有些重複和混亂。應該是通過一系列計算得到一個指數，然後根據這個指數進行排行。可以修改為「...再除以每名學術人員，從而得出指數，並據此統計出全球最高排行。」（已按解釋修改選項D）。選項A、B、C語句通順，沒有明顯語病。（Context 來源：中文1 2024-10-8 4246 5.docx，第三部分句子辨析，第28題）"
135,句子辨析,medium,"","下列語句中，哪一句沒有語病?","這支具有五年賽事經驗的球隊,終於在這屆比賽中取得第一名。","這次會議討論核危機的問題，取得了重要而積極的成果。","共產社會依靠基層市民的努力，再由政府分配資源，是一個極理想的社會模式。","調查發現,僱主偏向聘用學歷較低但較勤力的年輕人，因為他們比較刻苦耐勞。",C,"正確答案是C。選項C句子結構完整，語義清晰。選項A「這班具有五年比賽經驗的球隊」中，量詞「班」通常用於人群，用於「球隊」時，可以說「這支球隊」或「這隊球隊」；「具有五年比賽經驗」可以更簡潔地說「具有五年賽事經驗的球隊」或「有五年比賽經驗的球隊」。（已按解釋修改選項A）。選項B「討論核危機的問題取得重要而積極的成果」中，「討論...的問題」可以簡化為「討論核危機」；「積極的成果」表述略顯口語化，可改為「顯著的成果」或「重要的進展」。（已按解釋修改選項B）。選項D「...的原因是因為...」語義重複，應刪去「的原因」或「是因為」。（已按解釋修改選項D）。（Context 來源：中文1 2024-10-8 4246 5.docx，第三部分句子辨析，第29題）"
136,句子辨析,medium,"","下列語句中，哪一句沒有語病?","蒙古位於中國北部，毗鄰俄羅斯，但他們的樣子與西方人有所不同。","農曆新年是中國人傳統的重要節日，這一天，家人都會聚首一堂。","比利在機場被困一星期，遇到了很多不同國籍的人。","中學是人生中結交朋友的最好階段，因為那時學生的思想比較純潔。",B,"正確答案是B。選項B語句通順，表意清晰。選項A「因此他們的樣子像西方人」的因果關係不夠直接和充分，地理位置鄰近俄羅斯並不直接導致蒙古人樣子像西方人。可改為「但他們的樣子與西方人有所不同。」（已按解釋修改選項A）。選項C「曾經遇到了很多不同國籍的人」中的「曾經」在此處略顯多餘，可以直接說「遇到了很多不同國籍的人」。（已按解釋修改選項C）。選項D「因為中學生的思想最純潔」這一原因帶有主觀性和絕對性，並非普遍認同的客觀事實。可改為「因為那時學生的思想比較純潔。」（已按解釋修改選項D）。（Context 來源：中文1 2024-10-8 4246 5.docx，第三部分句子辨析，第30題）"
137,詞句運用,easy,"她為人______,處理人際關係時往往不能斬釘截鐵,為隊員帶來很多問題。","填入橫線部分最恰當的一項是：","矯揉造作","優柔寡斷","當機立斷","處變不驚",B,"正確答案是B。「優柔寡斷」形容行事猶豫，缺乏決斷，符合句中「處理人際關係時往往不能斬釘截鐵」的描述。選項A「矯揉造作」形容裝腔作勢，不自然。選項C「當機立斷」與句意相反。選項D「處變不驚」形容沉着鎮定。（此為詞語運用題，本身內容合理，無需特定上下文）"
138,詞句運用,medium,"兩名候選人在會議上激烈討論政綱,雙方都把對方的論點反駁得______。","填入橫線部分最恰當的一項是：","一敗塗地","徹頭徹尾","體無完膚","死去活來",C,"正確答案是C。「體無完膚」比喻被攻擊或駁斥得遍體鱗傷，無法招架，符合句中「激烈討論政綱」後「反駁得」的語境。選項A「一敗塗地」形容失敗得很慘。選項B「徹頭徹尾」形容從頭到尾，完完全全（多含貶義）。選項D「死去活來」形容極度痛苦或興奮。（此為詞語運用題，本身內容合理，無需特定上下文）"
139,詞句運用,medium,"在週年晚會上，她的______舉止,令丈夫感到尷尬。","填入橫線部分最恰當的一項是：","虛懷若谷","貽笑大方","布鼓雷門","大方得體",B,"正確答案是B。「貽笑大方」指被內行的人嘲笑，形容言行愚蠢可笑。句中描述她的舉止令丈夫感到尷尬，暗示其舉止不當，引人發笑。選項A「虛懷若谷」形容非常謙虛。選項C「布鼓雷門」比喻在行家面前賣弄本事，不自量力。選項D「大方得體」與句意相反。（此為詞語運用題，本身內容合理，無需特定上下文）"
140,詞句運用,medium,"老師對於同學的能力______,已經有了班長的人選。","填入橫線部分最恰當的一項是：","心中有數","瞭如指掌","大惑不解","似懂非懂",A,"正確答案是A。「心中有數」指心裡有底，對情況比較了解。老師對同學的能力有所了解後，才能選出合適的班長人選。選項B「瞭如指掌」形容對事物了解得非常清楚，程度可能過深。選項C「大惑不解」和D「似懂非懂」與句意相反。（此為詞語運用題，本身內容合理，無需特定上下文）"
141,詞句運用,medium,"經過這次事件之後,美俄兩國______,共同對付外敵。","填入橫線部分最恰當的一項是：","劍拔弩張","如臨大敵","以禮相待","招架不住",C,"正確答案是C。「以禮相待」指用合乎禮節的態度來對待對方。句中描述美俄兩國在事件後「共同對付外敵」，暗示雙方關係可能有所緩和或達成某種共識，此時用「以禮相待」來形容雙方互動的態度是合適的。選項A「劍拔弩張」形容形勢緊張，一觸即發。選項B「如臨大敵」形容戒備森嚴，好像面臨強大的敵人。選項D「招架不住」指抵擋不了。這些均與「共同對付外敵」的合作氛圍不符。（此為詞語運用題，本身內容合理，無需特定上下文）"
